,reth_fair_value,reth_market_price,reth_premium,time
2149,1.0591480892589777,1.0739452408590149,1.013970805168888,2023-02-18T07:37:23Z
2150,1.0591480892589777,1.0741210571499484,1.0141368030049946,2023-02-18T07:36:47Z
2151,1.0591480892589777,1.0741210571499484,1.0141368030049946,2023-02-18T07:25:59Z
2152,1.0591480892589777,1.0741210571499484,1.0141368030049946,2023-02-18T07:24:47Z
2153,1.0591480892589777,1.0741210571499484,1.0141368030049946,2023-02-18T07:23:59Z
2154,1.0591480892589777,1.0741210571499484,1.0141368030049946,2023-02-18T07:23:23Z
2155,1.0591480892589777,1.0742094732298897,1.014220281491939,2023-02-18T07:21:47Z
2156,1.0591480892589777,1.0742094732298897,1.014220281491939,2023-02-18T07:21:47Z
2157,1.0591480892589777,1.0742094732298897,1.014220281491939,2023-02-18T07:07:35Z
2158,1.0591480892589777,1.0742094732298897,1.014220281491939,2023-02-18T07:06:59Z
2159,1.0591480892589777,1.074251567654406,1.0142600251547405,2023-02-18T07:05:11Z
2160,1.0591480892589777,1.074251567654406,1.0142600251547405,2023-02-18T07:03:47Z
2161,1.0591480892589777,1.074251567654406,1.0142600251547405,2023-02-18T07:02:23Z
2162,1.0591480892589777,1.0736313145887748,1.0136744101006028,2023-02-18T03:55:11Z
2163,1.0591480892589777,1.0736313145887748,1.0136744101006028,2023-02-18T02:53:47Z
2164,1.0591480892589777,1.0737175049324192,1.0137557871474185,2023-02-18T02:42:11Z
2165,1.0591480892589777,1.0737175049324192,1.0137557871474185,2023-02-18T02:32:23Z
2166,1.0591480892589777,1.0737175049324192,1.0137557871474185,2023-02-18T02:25:11Z
2167,1.0591480892589777,1.073805330197547,1.0138387078135827,2023-02-18T02:23:47Z
2168,1.0591480892589777,1.073805330197547,1.0138387078135827,2023-02-18T02:21:47Z
2169,1.0591480892589777,1.073805330197547,1.0138387078135827,2023-02-18T02:19:47Z
2170,1.0591480892589777,1.0738710266651685,1.0139007354641896,2023-02-18T02:16:59Z
2171,1.0591480892589777,1.0738710266651685,1.0139007354641896,2023-02-18T02:14:47Z
2172,1.0591480892589777,1.0738710266651685,1.0139007354641896,2023-02-18T02:12:47Z
2173,1.0591480892589777,1.0738710266651685,1.0139007354641896,2023-02-18T02:09:23Z
2174,1.0591480892589777,1.073864259921538,1.0138943466091284,2023-02-18T02:03:23Z
2175,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:41:35Z
2176,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:41:11Z
2177,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:21:59Z
2178,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:21:23Z
2179,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:20:47Z
2180,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:19:35Z
2181,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:06:23Z
2182,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:05:47Z
2183,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:02:59Z
2184,1.059038133354247,1.073424636391256,1.013584499541526,2023-02-17T22:00:47Z
2185,1.059038133354247,1.0738981641242291,1.0140316295532406,2023-02-17T16:58:11Z
2186,1.059038133354247,1.0740348904406323,1.0141607337961351,2023-02-17T15:54:23Z
2187,1.059038133354247,1.0740323649345709,1.014158349079304,2023-02-17T15:07:35Z
2188,1.059038133354247,1.0735903635591226,1.01374098792721,2023-02-17T14:00:59Z
2189,1.059038133354247,1.0734599404463596,1.0136178355036518,2023-02-17T13:09:35Z
2190,1.059038133354247,1.073507991084667,1.013663207465996,2023-02-17T10:55:11Z
2191,1.059038133354247,1.0735709796561712,1.0137226846174983,2023-02-17T10:47:47Z
2192,1.059038133354247,1.0735709796561712,1.0137226846174983,2023-02-17T10:41:59Z
2193,1.059038133354247,1.0736095006785815,1.0137590582108533,2023-02-17T10:34:35Z
2194,1.059038133354247,1.0736095006785815,1.0137590582108533,2023-02-17T10:28:59Z
2195,1.059038133354247,1.073679524661797,1.0138251785714052,2023-02-17T10:21:47Z
2196,1.059038133354247,1.0737109756349217,1.0138548762490753,2023-02-17T10:19:47Z
2197,1.059038133354247,1.073729553574842,1.0138724185257273,2023-02-17T09:49:35Z
2198,1.059038133354247,1.0737071167359669,1.013851232471922,2023-02-17T09:07:23Z
2199,1.059038133354247,1.0737071167359669,1.013851232471922,2023-02-17T08:50:47Z
2200,1.059038133354247,1.073604354207473,1.0137541986397516,2023-02-17T07:56:23Z
2201,1.059038133354247,1.073604354207473,1.0137541986397516,2023-02-17T07:55:35Z
2202,1.059038133354247,1.073667351260517,1.0138136837999738,2023-02-17T07:55:11Z
2203,1.059038133354247,1.073667351260517,1.0138136837999738,2023-02-17T07:54:47Z
2204,1.059038133354247,1.073667351260517,1.0138136837999738,2023-02-17T07:53:59Z
2205,1.059038133354247,1.073730353858544,1.0138731741960634,2023-02-17T07:53:35Z
2206,1.059038133354247,1.073730353858544,1.0138731741960634,2023-02-17T07:53:11Z
2207,1.059038133354247,1.073730353858544,1.0138731741960634,2023-02-17T07:52:35Z
2208,1.059038133354247,1.073730353858544,1.0138731741960634,2023-02-17T07:47:23Z
2209,1.059038133354247,1.0737933620022047,1.0139326698286342,2023-02-17T07:43:59Z
2210,1.059038133354247,1.0737933620022047,1.0139326698286342,2023-02-17T07:42:59Z
2211,1.059038133354247,1.0737933620022047,1.0139326698286342,2023-02-17T07:42:11Z
2212,1.059038133354247,1.0737933620022047,1.0139326698286342,2023-02-17T07:41:23Z
2213,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:38:59Z
2214,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:31:47Z
2215,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:29:47Z
2216,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:27:47Z
2217,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:26:35Z
2218,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:25:59Z
2219,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:25:35Z
2220,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:24:23Z
2221,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:21:59Z
2222,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:19:59Z
2223,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:18:59Z
