totalRewardsWithFees,totalPooledEtherBefore,totalPooledEtherAfter,totalSharesBefore,totalSharesAfter,block,blockTime,transactionIndex,totalRewards
56513753623000000000,258119444891699413956148,258175958645322413956148,253475717892948257906355,253481266503252012201320,12354749,1619958066,165,50862378260700000007
56254877177000000000,257198349037433700434957,257254603914610700434957,252620911653297779564864,252626435935043931054918,12348238,1619871311,297,50629389459300000008
56460165175000000000,256382294634109964952658,256438754799284964952658,251869290612606533872633,251874836145247775040511,12341838,1619786101,155,50814148657500000006
55847479651000000000,255952762869166195265876,256008610348817195265876,251496697713809381200366,251502184155492990317026,12335333,1619699096,147,50262731685900000006
55987364182000000000,252951559340387108511345,253007546704569108511345,248597255665006841183856,248602756929008695668872,12328931,1619612694,95,50388627763800000006
56106657048000000000,252366435329448061058382,252422541986496061058382,248071830722698826787049,248077344806503268286296,12322416,1619526718,90,50495991343200000006
55871853822000000000,252137636886040169231516,252193508739862169231516,247896354776748470050136,247901846883115705819635,12315876,1619439509,48,50284668439800000003
55412632538000000000,251970174862093140144906,252025587494631140144906,247780742149428170437607,247786190201446268090698,12309415,1619353317,147,49871369284200000005
55372123246000000000,251550068521293861078464,251605440644539861078464,247416627111836579336579,247422072258588488650648,12302888,1619266745,19,49834910921400000005
55823130927000000000,251162591067898721871989,251218414198825721871989,247084931909368592690266,247090422494543134844549,12296417,1619180680,102,50240817834300000006
53630193094000000000,250972328937208192577156,251025959130302192577156,246945242260088415775755,246950518210042816022067,12290004,1619094641,269,48267173784600000006
52316317612000000000,250856033995413181596040,250908350313025181596040,246877142547688241137065,246882290233005407474921,12283529,1619007642,151,47084685850800000006
51142672905000000000,250634854805665878125655,250685997478570878125655,246704769874753117972919,246709803023347529833654,12276972,1618921090,113,46028405614500000005
50560541598000000000,250578050092310383396273,250628610633908383396273,246693646842257815187024,246698623614857679256050,12270512,1618835412,242,45504487438200000005
49733541046000000000,227611444371427373676326,227661177912473373676326,224127130481228378589575,224132026739542503510938,12264108,1618749409,57,44760186941400000004
50580924716000000000,227537147789695826449644,227587728714411826449644,224098797205089520341876,224103777867439338120858,12257627,1618662894,165,45522832244400000004
50421116350000000000,227409770964652159062231,227460192081002159062231,224018038467065444820688,224023004386537291417544,12251162,1618577240,91,45379004715000000004
50532904473000000000,227248803205766459925724,227299336110239459925724,223904272785107308183629,223909250707599409301660,12244679,1618490125,64,45479614025700000004
48901441442000000000,226934390354443192629811,226983291795885192629811,223637850861383404280524,223642669034913805817633,12238198,1618403221,5,44011297297800000003
46829131421000000000,222191277084118032821903,222238106215539032821903,219005171932254253178260,219009786819531734818521,12231676,1618316223,46,42146218278900000004
45247907022000000000,205982025864640205487668,206027273771662205487668,203068491952765020850895,203072951860366693340490,12225247,1618230511,72,40723116319800000004
43995857682000000000,205810253041178764410341,205854248898860764410341,202938184986020579239698,202942522341396199852074,12218615,1618144222,57,39596271913800000005
44213226380000000000,194481718888410289792067,194525932114790289792067,191806976365748044611175,191811335989129945806332,12212192,1618058254,155,39791903742000000005
42129607545000000000,194288994748415755165076,194331124355960755165076,191654297968210514058669,191658452987347977888528,12205672,1617971660,138,37916646790500000004
43164975855000000000,194087324545315620128627,194130489521170620128627,191493684221627510754678,191497942184439566654181,12199143,1617885039,171,38848478269500000004
44125183017000000000,193987251538854798593878,194031376721871798593878,191434130491115718846038,191438484043766657717484,12193758,1617812932,76,39712664715300000004
44065468343000000000,193272390680273230750186,193316456148616230750186,190767815077581588043851,190772163628607497274803,12186268,1617713468,149,39658921508700000004
44371222872000000000,190968465469898708308660,191012836692770708308660,188533162544700506648356,188537542167268333565939,12179724,1617626448,111,39934100584800000003
44325801746000000000,190751009817956717012735,190795335619702717012735,188357864458367150980047,188362240512583714832765,12173146,1617539651,157,39893221571400000005
44449855742000000000,190616212094846481164101,190660661950588481164101,188264260868204282819124,188268650087381175191810,12166608,1617453037,68,40004870167800000005
44397816216000000000,190442886646720467333229,190487284462936467333229,188132539031659025737836,188136924032264277821836,12160218,1617368314,152,39958034594400000004
44366471503000000000,190334674247664737333229,190379040719167737333229,188065084823330782132306,188069467647535300075917,12153544,1617279406,181,39929824352700000004
44372152568000000000,189540478610375535713850,189584850762943535713850,187319818081572044925530,187324202386570321969539,12147124,1617193915,59,39934937311200000003
44437366959000000000,189325785056805055999810,189370222423764055999810,187147164946512315328997,187151556620288709539639,12140626,1617107719,50,39993630263100000004
44316122769000000000,188899942976510054311515,188944259099279054311515,186765648688932363234410,186770029305516180130445,12134156,1617021048,249,39884510492100000005
44496036282000000000,188802423519865959811546,188846919556147959811546,186708825026423387734179,186713224356009912490460,12127635,1616934920,79,40046432653800000003
44479345108000000000,188692641180788109811546,188737120525896109811546,186639847554321426347678,186644246166430441805611,12121717,1616856589,166,40031410597200000003
43913033321000000000,188504764014201650362664,188548677047522650362664,186493106081537152901445,186497449611731754762476,12114635,1616761872,72,39521729988900000004
44114293283000000000,188178997411498651899107,188223111704781651899107,186210095116506856199161,186214459468580376606768,12108066,1616675250,120,39702863954700000003
43906295806000000000,187909465366442912816153,187953371662248912816153,185982485381257333025885,185986830072020229589810,12101567,1616589355,41,39515666225400000003
44053192691000000000,187833683739432254579323,187877736932123254579323,185946722173238588417380,185951082316698990576043,12095126,1616502387,111,39647873421900000005
44079567006000000000,187527033090076028257758,187571112657082028257758,185682425183411516248005,185686788858145677169413,12088657,1616416712,69,39671610305400000004
44052534258000000000,187325368572618478266229,187369421106876478266229,185522001627818551082283,185526363549010239596006,12082151,1616329832,47,39647280832200000003
44159504211000000000,187154495249649098952589,187198654753860098952589,185392134234861894175240,185396507673267243356626,12075682,1616243306,111,39743553789900000004
42713240701000000000,186991105441436854402064,187033818682137854402064,185268362928928193762130,185272594031602528593815,12069172,1616156990,20,38441916630900000003
126525977143000000000,186821879973513990496649,186948405950656990496649,185213520797288822088164,185226056827063034044222,12062795,1616072361,65,113873379428700000005
44284384284000000000,186675738792575307528821,186720023176859307528821,185108150577262687272189,185112540891036824746443,12043616,1615817249,169,39855945855600000005
44311307575000000000,186612499751014394241174,186656811058589394241174,185084987865920523105527,185089381786763114534899,12036807,1615726634,4,39880176817500000005
44079740152000000000,186491205071276894242198,186535284811428894242198,185004033074609527238177,185008404967265191372726,12030183,1615638456,128,39671766136800000004
41415523504000000000,186179269547772894242198,186220685071276894242198,184731561807688730131110,184735670333276951760554,12023686,1615552380,16,37273971153600000005
64783743883000000000,185807463015365736755253,185872246759248736755253,184420498392336332186335,184426926391659954545844,12018435,1615481184,99,58305369494700000005
43781029662000000000,184787092151998118054090,184830873181660118054090,183446852916250380517018,183451198338753527225441,12004335,1615293439,140,39402926695800000004
44354932232000000000,184122291105396113052555,184166646037628113052555,182826503502104457265147,182830906825212426835306,11997868,1615206531,45,39919439008800000004
43604406526000000000,184044196720495165495808,184087801127021165495808,182787926498593609777372,182792256252006177044226,11991342,1615120175,114,39243965873400000005
44606655656000000000,183974855235866837737471,184019461891522837737471,182758930290048151477676,182763360507485422632080,11984858,1615033617,57,40145990090400000005
44180744381000000000,183877286455165933587328,183921467199546933587328,182701506230913459121242,182705895105454024850171,11978297,1614947400,232,39762669942900000005
44536582690000000000,183289785514189859252415,183334322096879859252415,182157588610142297483238,182162013790052609361592,11971878,1614862097,48,40082924421000000005
44434176757000000000,183182677429574088676996,183227111606331088676996,182090885874149545788731,182095301844448831960812,11965285,1614774641,139,39990759081300000005
44171545196000000000,183088290596195071204549,183132462141391071204549,182036579047604699919798,182040969875333627484508,11958825,1614688259,81,39754390676400000005
44918750314000000000,182825398357305919958358,182870317107619919958358,181815391588725449832735,181819857661140909923502,11952353,1614601903,153,40426875282600000004
44863004137000000000,182402289945850143853665,182447152949987143853665,181434774256888409678903,181439235773033488167151,11945815,1614515511,136,40376703723300000004
45048973606000000000,182067372431907158551584,182112421405513158551584,181141962262961462154079,181146443265014197122700,11939385,1614429229,210,40544076245400000004
42687009769000000000,181702192531247083099596,181744879541016083099596,180816861531553526573144,180821108535620983399340,11932844,1614342574,109,38418308792100000004
120254012763000000000,181480435559810003917174,181600689572573003917174,180703886330456148872963,180715853138820688427408,11927345,1614269608,106,108228611486700000003
36825027420000000000,181029680298265606209158,181066505325685606209158,180288060545709309406704,180291727291134783399618,11908935,1614024900,124,33142524678000000003
37168079103000000000,180935579914265754194521,180972747993368754194521,180227659892602018166436,180231361473958538728637,11901468,1613926105,119,33451271192700000003
36017623217000000000,180540502827097947506713,180576520450314947506713,179866417597549568258006,179870005267785775655243,11895356,1613844787,116,32415860895300000005
34019366368000000000,179881834357802900043660,179915853724170900043660,179240711516167087678709,179244100750971319268604,11888460,1613752422,127,30617429731200000002
32094564575000000000,177815509560325955018135,177847604124900955018135,177210533533516200308301,177213731551042962889172,11880866,1613651323,27,28885108117500000003
28720875822000000000,165050870739134553460995,165079591614956553460995,164515084278877776153424,164517946594848161046210,11874397,1613565294,62,25848788239800000003
24025176994000000000,164468550232128497271306,164492575409122497271306,163956206562824841924267,163958601281495687265629,11867860,1613478962,47,21622659294600000002
25260733451000000000,163963771119416736466527,163989031852867736466527,163475663749427613927774,163478181953683549269527,11861303,1613391632,104,22734660105900000006
23150281902000000000,146485522038705010051684,146508672320607010051684,146070219283047617785780,146072527419579290694324,11854787,1613305382,20,20835253711800000006
20423310984000000000,145767823578615829657656,145788246889599829657656,145372884445719359859400,145374920986581828514610,11848279,1613219249,35,18380979885600000003
20417270501000000000,144595807158307416587715,144616224428808416587715,144222369210148068672458,144224405405401843656502,11841811,1613133050,108,18375543450900000006
20416011434000000000,144428052940279102139621,144448468951713102139621,144073375195677768514140,144075411524114048339030,11835289,1613046873,98,18374410290600000002
18835210620000000000,144200857001324934461614,144219692211944934461614,143863647251491517826870,143865526147115532759633,11829561,1612970732,168,16951689558000000004
16349667175000000000,141579269704602595406755,141595619371777595406755,141262870755307595619622,141264501898700260670328,11823031,1612883927,91,14714700457500000002
19208787538000000000,137681459491089630900428,137700668278627630900428,137391020575971861571852,137392937161978420443436,11817160,1612805130,102,17287908784200000003
19362771339000000000,135681209231776972581720,135700572003115972581720,135412379575815635279832,135414311768374660667503,11809251,1612700864,39,17426494205100000002
19146385715000000000,131124510988417705560398,131143657374132705560398,130881907274325396203272,130883818119360330742708,11802761,1612614735,60,17231747143500000003
18492378592000000000,128107839522031888537407,128126331900623888537407,127887429535734243171748,127889275352173835958426,11796253,1612528162,21,16643140732800000005
16492898425000000000,125531196226468559530019,125547689124893559530019,125330037434081614545753,125331683886315167719725,11789760,1612441542,149,14843608582500000003
12376782348000000000,124390208629866691349242,124402585412214691349242,124201999479253395333525,124203235174157624446494,11783266,1612354823,120,11139104113200000006
14289381141000000000,111574684965383261338335,111588974346524261338335,111418707383523234320726,111420134159576254947695,11777023,1612271799,116,12860443026900000005
9138879898000000000,106113868750931811045771,106123007630829811045771,105973738696450528909797,105974651306856271341981,11770283,1612182106,27,8224991908200000005
7457472109000000000,101054726534378157120172,101062184006487157120172,100927980257830006437334,100928725020234692859680,11763771,1612095789,50,6711724898100000006
7349254414000000000,100516056094558194093935,100523405348972194093935,100396591469860823206680,100397325473533727734403,11757296,1612009956,114,6614328972600000002
6406029973000000000,100389664076914543513975,100396070106887543513975,100276108245446410406265,100276748087078813832307,11750798,1611923019,134,5765426975700000003
5643167347000000000,99471733457202267567959,99477376624549267567959,99364289049197439162868,99364852727604910862315,11744310,1611837222,75,5078850612300000005
5397797666000000000,97197958050105512207235,97203355847771512207235,97097822431462702960766,97098361628186106068310,11737820,1611750335,155,4858017899400000005
5257337784000000000,91727358326117516539200,91732615663901516539200,91637585377158994683271,91638110569314111667723,11731260,1611663855,144,4731604005600000004
5142681308000000000,90233756332893554082936,90238899014201554082936,90150069045545430219302,90150582810365467762103,11724841,1611577650,83,4628413177200000004
5117266455000000000,89190411946751422268416,89195529213206422268416,89112293577441141190777,89112804829485820322160,11718294,1611490970,73,4605539809500000004
5019765904000000000,77191040593297072630967,77196060359201072630967,77127945833153602998368,77128447370082476405192,11711768,1611404346,54,4517789313600000004
5033969828000000000,77108415848276109991328,77113449818104109991328,77049915493943741072773,77050418479457649831133,11705323,1611318900,61,4530572845200000004
4787331753000000000,77103343616943109991328,77108130948696109991328,77049152440538778820011,77049630810510398941322,11704703,1611310384,195,4308598577700000004
4703564795000000000,76728838637084766581460,76733542201879766581460,76679140910146940606557,76679610936041932104080,11698642,1611230244,128,4233208315500000004
3760804942000000000,71538718602232774993354,71542479407174774993354,71495765079173611432863,71496140916078229739901,11685984,1611062570,67,3384724447800000005
3648523384000000000,71410105287444399587805,71413753810828399587805,71370510686285865097421,71370875319558371314903,11679945,1610982328,128,3283671045600000003
2536368759000000000,70909402606448625628456,70911938975207625628456,70872367094966183262706,70872620591208612692498,11672664,1610886088,100,2282731883100000004
2414076368000000000,67832424696729682544719,67834838773097682544719,67799167804397186470221,67799409085948376155932,11666253,1610800220,26,2172668731200000006
2282812335000000000,66497252107559342596399,66499534919894342596399,66466703347669031593216,66466931516980770901608,11660012,1610718016,60,2054531101500000004
1799111816000000000,59150700674789821719517,59152499786605821719517,59125145368815943624802,59125325197346557093950,11653556,1610631859,148,1619200634400000004
1834674761000000000,35920835862026922613181,35922670536787922613181,35906967216834568674773,35907150605045885088042,11647801,1610556064,70,1651207284900000004
1852099326000000000,26798003979340199995524,26799856078666199995524,26789323806433102697471,26789508944858156180588,11640070,1610454001,121,1666889393400000002
1409405935000000000,25786580281172736618863,25787989687107736618863,25779495774173670260562,25779636669114937275147,11633587,1610367671,148,1268465341500000003
1368072714000000000,23911564130418305078390,23912932203132305078390,23906225685395151384071,23906362455080641923090,11627534,1610287349,133,1231265442600000004
1348643368000000000,20956607068510923076246,20957955711878923076246,20953141848970993186053,20953276683198267783864,11621053,1610201867,100,1213779031200000004
1381171360000000000,20662305806449337356319,20663686977809337356319,20660132098931218712427,20660270193229256588992,11619530,1610180951,62,1243054224000000001
1378178190000000000,18615832369136879421254,18617210547326879421254,18615114183770701262983,18615251987091046945442,11607569,1610022669,99,1240360371000000004
788561936000000000,18395325293186879421254,18396113855122879421254,18395325293186879421254,18395404146338264431720,11607098,1610016625,116,709705742400000003
